,MU.US
8793,-0.0594782904240015
8794,-0.025497195308517
8795,-0.3154574132492031
8796,-0.076791808873723
8797,0.3062266076896898
8798,-0.2472925726954943
8799,0.0255754475703334
8800,-0.1879057055005115
8801,0.1194335437638633
8802,-0.2908966461327886
8803,-0.1714089818306381
8804,0.0342700479780603
8805,0.0856017805170299
8806,0.0513347022587288
8807,-0.1542416452442096
8808,-0.3698288466500446
8809,0.1374216267285156
8810,0.0257599175682525
8811,-0.2757022140558188
8812,-0.051516195727081
8813,0.4971712669295374
8814,-1.9106107130672203
8815,-0.0512032770097184
8816,0.3232391970057804
8817,-0.512995896032839
8818,-0.3862329413784127
8819,-0.06682000340113
8820,0.4512653898768802
8821,-0.2915451895043638
8822,-0.3614457831325315
8823,-0.4816547478014252
8824,-0.0458517172765786
8825,0.6019434173187744
8826,-0.2327184968109035
8827,0.4803568365071216
8828,0.0
8829,0.1370567072126063
8830,0.3499786598378239
8831,-0.1196478933424498
8832,0.0085455477696042
8833,0.1363716271917208
8834,0.6950847457627117
8835,0.278881095242118
8836,-0.1270944780749316
8837,-0.1523728813559323
8838,0.2535925612848666
8839,0.2569979856914666
8840,-0.3834890531306731
8841,-0.4060487258470905
8842,-0.3371733633042917
8843,-0.4657727593507587
8844,-0.4537076421380875
8845,0.1134398620027469
8846,-0.3839920386693195
8847,0.3753275263791524
8848,0.2190503109101203
8849,1.0349650349650277
8850,-0.1681143177360669
8851,0.0839865621500591
8852,-0.1823026223530997
8853,-0.140148461877655
8854,0.0791394566318534
8855,0.1728533408040394
8856,-0.1402721279281726
8857,0.3773057574063667
8858,-0.1679731243001183
8859,1.5435501653803811
8860,1.012655810254249
8861,0.4320813252848411
8862,-0.0005433306166789
8863,0.0135814206165841
8864,-0.4383401519579151
8865,-0.1756440281030512
8866,0.0
8867,-0.5741204180774125
8868,0.0294334069168447
8869,-0.3568242640499633
8870,-0.2196566015393653
8871,0.2215330084182417
8872,-0.3705899792469612
8873,0.4574295410948831
8874,0.6159260888693382
8875,-0.102759835584253
8876,0.4020761751589904
8877,-0.7586918090748389
8878,-0.2510707428740241
8879,0.1769128704113291
8880,0.1354494861753169
8881,0.2027622685865489
8882,0.3222026947861729
8883,-0.3970004411115954
8884,0.4245973645680703
8885,-0.707755824240643
8886,-0.5040019324272746
8887,0.2071872227151787
8888,-0.8651551312649138
8889,0.7426904992433943
8890,0.0110144927536181
8891,1.0185052359776128
8892,0.5563480741797441
8893,-0.1428571428571347
8894,-0.0428755180791784
8895,-0.5749604714675948
8896,-0.0935184519099312
8897,0.329820032982009
8898,-0.078932261768072
8899,-0.0143533802210494
8900,0.1146953405017896
8901,0.2003147803691523
8902,0.2257020533033794
8903,0.1025385054192803
8904,-0.099928622412573
8905,0.0428082191780838
8906,0.8348662798924628
8907,-0.2340259556059943
8908,-0.1989625524053159
8909,-0.2136295663319682
8910,0.4183803715785019
8911,0.0283567276336254
8912,0.0637619553666336
8913,0.2473498233215507
8914,2.0536808235334467
8915,-0.0068708846263999
8916,-0.4746152739824512
8917,-0.6805676223573688
8918,-0.7733839194513368
8919,-0.624036414360175
8920,-0.198617036928064
8921,0.4102564102564119
8922,-0.1467351430667561
8923,-0.1763927678965229
8924,0.2931261908251544
8925,-0.4416310908287901
8926,-0.1326650943396276
8927,0.7171081516171446
8928,0.6542599592904955
8929,1.234922458357265
8930,0.7270135424091305
8931,0.0
8932,-0.6311863434227686
8933,0.8674630261660972
8934,-0.0569151963574161
8935,0.1988071570576549
8936,-0.6719085060757668
8937,-1.1715360138848747
8938,-0.3483309143686428
8939,0.2259668151591415
8940,-0.4874833429134491
8941,-0.4291112848579665
8942,0.6859065614080512
8943,-0.5334374186833158
8944,-1.3048635824436468
8945,-0.5033779308517813
8946,1.3847158719791015
8947,0.2670835776170911
8948,0.2534113060428946
8949,0.2592352559948189
8950,-0.28597426231639
8951,0.2722323049001733
8952,-0.2320643855231362
8953,0.3735922330097118
8954,0.0905328504914552
8955,0.2579979360165155
8956,0.07321776613628
8957,0.0942691564713456
8958,0.3209242618741976
8959,0.0769625448948025
8960,-0.3992273019961211
8961,-0.5308130502330538
8962,0.4254221993038524
8963,0.66589832244847
8964,-0.7612373127114493
8965,0.5419956496136249
8966,-2.2499385598427173
8967,0.1962227127790173
8968,0.2446782481037297
8969,-0.0122354092744291
8970,-1.1509900990099096
8971,0.7005038712056131
8972,-0.2834606852354005
8973,-0.782636669527597
8974,-0.1678382581648544
8975,-0.5819046427230677
8976,0.1748906933166777
8977,-0.8948827829594072
8978,-0.5321844906234182
8979,0.0759685996454827
8980,0.4913695350888252
8981,0.2011819439205288
8982,-0.7608055289847226
8983,0.341540404040402
8984,-0.4056795131845935
8985,-0.3307046553039823
8986,0.2790461694571269
8987,0.2151626376408071
8988,-0.3811459789099369
8989,-1.0399397136398072
8990,0.8517632994620553
8991,0.2682563338300933
8992,-0.479185384845752
8993,1.0813212857354524
8994,0.088796803315063
8995,-0.192763938315533
8996,0.1332741003998273
8997,-1.0172026925953732
8998,0.0074788721860887
8999,2.0583064752417246
9000,0.3212616822429889
9001,0.1021152443471818
9002,0.0145857642940564
9003,-0.6163780452010591
9004,-1.0379596678529106
9005,-0.2825278810408888
9006,-1.2724945410737123
9007,0.0827565452903891
9008,-0.483822195343201
9009,-0.2576928907079001
9010,0.2721088435374252
9011,0.7948410317936428
9012,0.224450097261696
9013,1.3288055514543122
9014,-1.6499472016895458
9015,1.1740151317505758
9016,0.5255303964186091
9017,-0.1494476933073357
9018,1.0350486400839565
9019,-0.0061736334405183
9020,-0.1674826075753613
9021,0.1101593707532011
9022,0.1662491167212562
9023,-0.354564208354811
9024,0.334104343356452
9025,-0.9338521400778196
9026,0.1941747572815607
9027,-0.533576262363348
9028,-0.9856748587199368
9029,-0.8549274305785809
9030,0.3892273283003246
9031,-0.3309047555967778
9032,0.3958305845098447
9033,0.1975243613378871
9034,-0.0527009222661291
9035,-0.2303052072218717
9036,0.0520029037154366
9037,0.6099960645415234
9038,-0.7666886979510883
9039,-0.1384364820846919
9040,-0.6309923789232124
9041,0.0736980019652828
9042,1.0452961672473802
9043,-0.3007152145643614
9044,-0.6544502617801141
9045,-0.1502581589197075
9046,0.6296507367906825
9047,0.0488241516803664
9048,-0.1548492257538694
9049,0.0
9050,-0.1469147894221407
9051,0.3046517986173565
9052,0.3774319066147819
9053,0.0648088139987024
9054,0.2413151595379352
9055,0.0276312727836798
9056,-0.0103425985778915
9057,0.0968679367129402
9058,-0.3239390994492966
9059,-0.0405087904075161
9060,0.1375404530744235
9061,0.13735153914519
9062,0.1291051399983948
9063,-0.1859337105901406
9064,-0.0382430069930187
9065,1.0380622837370328
9066,0.505648197955889
9067,0.492452628198259
9068,0.6926319482466244
9069,-0.5037931402927576
9070,0.0160247850008018
9071,-0.8022830066767226
9072,0.1183177369043771
9073,0.3216468317787039
9074,0.0214385250294889
9075,-0.1879396445255988
9076,-0.1559642895557664
9077,0.171802856222481
9078,-0.5723542116630682
9079,-0.915431560592839
9080,-0.9460946094609454
9081,-0.4419889502762493
9082,-0.5555555555555556
9083,-0.2785515320334262
9084,-0.3129540628143524
9085,0.2564102564102608
9086,-0.0111495149961033
9087,-0.6734762599618299
9088,0.7243146868731797
9089,-1.168813860506437
9090,-1.335534213685475
9091,-0.8321985171735469
9092,0.060486919703602
9093,-0.2425344853721337
9094,0.5877034358047025
9095,0.3154574132492019
9096,0.3293906273394416
9097,-0.0599250936329681
9098,0.2540346682606122
9099,0.6679530948493436
9100,-0.0742721330956794
9101,-0.0892060660124711
9102,-0.5526959813306396
9103,0.2530569639129227
9104,-0.4192872117400436
9105,0.3882739188219635
9106,0.2033437089237541
9107,-0.3688928731510482
9108,0.0895656068069683
9109,-0.7823078080336934
9110,-0.0451535219747157
9111,0.1702394922565752
9112,0.1375947182834466
9113,-0.263276666165183
9114,-0.6848142441362879
9115,0.3412386964681843
9116,-0.0853825136611973
9117,1.231236296171356
9118,0.8528428093645452
9119,-0.0669344042838004
9120,0.1169981614574633
9121,0.2038290504768789
9122,-0.4224455611390198
9123,-0.4908396792372838
9124,-0.453838349678728
9125,0.0844737286703787
9126,0.1854974704890378
9127,-0.1181833530305593
9128,0.0001688330764312
9129,-0.2031805109118605
9130,0.0084580901632454
9131,-0.0253807106598994
9132,0.0
9133,0.0929760797903807
9134,-0.1523745026665595
9135,0.059221658206436
9136,-0.2034587995930901
9137,-0.0339213025780122
9138,-0.2908707411250393
9139,0.1139322916666671
9140,-0.4413928396272617
9141,-0.08180628272252
9142,-0.1802983117521708
9143,-0.2959066250205486
9144,-0.0328893274132478
9145,0.2624241430211523
9146,-0.1889737901569337
9147,-0.0410981423639628
9148,-0.018908720208486
9149,-0.0057551590890446
9150,0.1231729348004645
9151,-0.0246406570841898
9152,-0.1727826230047669
9153,-0.3219149814279823
9154,0.0247565604885303
9155,-0.0991244011234136
9156,-0.3398259428097775
9157,0.1076337141910874
9158,0.0579230450972223
9159,-0.0413907284768188
9160,0.052125133415522
9161,0.1049673526737708
9162,-0.0496154800297594
9163,0.074367873078821
9164,-0.8358592817121306
9165,0.3569467325645254
9166,-0.2753303964757814
9167,0.0733675715333937
9168,1.0705861005262136
9169,-0.1817851299763705
9170,1.1678045274883193
9171,-0.0899118863513705
9172,0.2804556148505155
9173,-0.1192100538599541
9174,1.012973165096855
9175,-0.3173358054624624
9176,0.129974183210185
9177,-0.7895917451772054
9178,0.5443512404069244
9179,-0.1787949222242113
9180,0.515830665243684
9181,-0.1425008906305634
9182,-0.053466405275354
9183,-0.3218308600035753
9184,-0.1611747851002799
9185,-0.5944874797333911
9186,0.2515723270440262
9187,-0.6420110317388495
9188,0.2725169128216404
9189,-0.4512077484890862
9190,0.1500458655484297
9191,-0.1049455594910117
9192,0.2616773518252032
9193,0.2740083507306807
9194,0.6481721545242416
9195,0.7716758061175859
9196,0.3781636445184735
9197,-0.1540139896040432
9198,-0.3929905939956279
9199,-0.2259959966423415
9200,0.1933363407875123
9201,-0.0966325678847008
9202,0.3085530546623868
9203,0.3205128205128205
9204,0.0677745477746425
9205,-0.3121706721500985
9206,0.2244021286144735
9207,0.0704766786263542
9208,-0.0384566081271646
9209,0.0512491992312518
9210,0.0896057347670345
9211,0.433976332039678
9212,-0.4101612490401786
9213,0.089502621148182
9214,0.2022699179683027
9215,-1.2861370361939397
9216,1.8214325622974583
9217,-0.2127659574468059
9218,0.0559597090095099
9219,1.6835387323943674
9220,0.5417236662106752
9221,-0.1589389455223019
9222,0.3713006443158121
9223,0.8660820612753182
9224,0.3291070946857217
9225,0.2314565615243873
9226,-0.1185600344901912
9227,0.7594395122472926
9228,-0.1931201224308692
9229,0.1446840387393627
9230,0.0320941428189367
9231,0.3145995520955548
9232,0.0
9233,0.2552919902138167
9234,-0.58848705328484
9235,0.1068832834544768
9236,0.181372026032222
9237,-0.1817015818725969
9238,-0.2894200878979483
9239,0.4372855771763195
9240,-0.4461606746560151
9241,0.2744334277620291
9242,0.0353982300885011
9243,-0.248403122782116
9244,0.1505890690052278
9245,-0.4538174052322523
9246,-0.4918179379415158
9247,-0.3139576605669127
9248,-0.3872129671319287
9249,-0.0450450450450424
9250,-0.2800614328304294
9251,-0.3899873027389738
9252,0.2803653793976559
9253,-0.1358449556239734
9254,-0.0362384489943887
9255,0.4868373602596522
9256,-0.2168413444163307
9257,0.2523431867339464
9258,0.2068531342746686
9259,0.134722471708286
9260,0.4292613128241726
9261,0.0536288880943888
9262,0.6217800675075528
9263,-0.1423234299946598
9264,-1.1318897637795238
9265,-0.4448838358873013
9266,-0.4468718967229328
9267,0.4448838358872896
9268,0.3073405270619017
9269,0.1114119287882543
9270,0.7895165228715603
9271,0.3980510899790028
9272,-0.2038992688870875
9273,0.1864915267980248
9274,0.0008108261507688
9275,-0.1409578311981314
9276,-0.0954161248374425
9277,-0.3507054889487047
9278,0.4950495049504946
9279,0.7410987594651214
9280,-0.3696552794729746
9281,-0.3918831168831148
9282,0.2348368288930213
9283,-0.0242993682164272
9284,0.194017784963629
9285,0.3383822107637783
9286,0.3212335367812331
9287,-0.403160780519271
9288,0.1127577319587633
9289,-1.7712745475548834
9290,-1.1949603844655174
9291,-1.3034313428790236
9292,-0.3953759638362276
9293,1.815693904020737
9294,0.4647560030983726
9295,0.3729903536977572
9296,-0.3484770263293701
9297,0.6088159005369732
9298,-0.0307966318750284
9299,0.1273869024734112
9300,-0.3859513701273602
9301,-0.621359223300976
9302,-0.1425978739953324
9303,-0.9553723334642116
9304,-0.5791759905225717
9305,0.6408579649489863
9306,0.1565684990447901
9307,0.854609010875194
9308,0.258264462809921
9309,-0.8215183116561865
9310,0.3010089445995517
9311,0.2577679958570707
9312,0.0582260464514481
9313,1.346693898391635
9314,0.5675954592363232
9315,0.3342761635381912
9316,-0.0514535631592568
9317,-0.90861889927309
9318,-0.2472348731294885
9319,0.4017625712804591
9320,0.0518134715025987
9321,0.168110694426478
9322,0.4569736757417827
9323,0.032170891777109
9324,-0.2903787829902488
9325,-0.2133988618727448
9326,-0.0388148531504553
9327,-0.3394847361690962
9328,-0.011036094520901
9329,-0.0319499606469898
9330,0.1097560975609687
9331,-0.4430544696377422
9332,0.2329717417757967
9333,0.2539065032743193
9334,0.0906911964760087
9335,0.2391107664469462
9336,0.3241365805394327
9337,0.0043800322061181
9338,0.0708032955715844
9339,1.0212796141296574
9340,-0.5850456621004517
9341,0.0499179918704936
9342,-0.8123652048885661
9343,-0.0719424460431613
9344,-0.2886002886002927
9345,0.659403669724782
9346,0.7257720222000724
9347,-0.3570408454727221
9348,-0.1036491654454997
9349,0.2886671418389174
9350,0.2559363002985818
9351,-0.1566505269154079
9352,-0.0783866600156667
9353,-0.1641684511063656
9354,-0.4445081732148011
9355,0.0501612325331577
9356,0.2868138510940192
9357,0.4896188850966864
9358,-0.3782742131182447
9359,-0.0642765319240132
9360,-0.3152314085112463
9361,0.1430819859779572
9362,0.0214576925827917
9363,0.0643316654753419
9364,0.0672043010752771
9365,-0.2818282073275382
9366,-0.6164468006411047
9367,-0.2970206430583499
9368,-0.6343952215032336
9369,-0.4186191815057716
9370,0.4540365717128933
9371,0.1799219965505547
9372,0.0435646022092589
9373,-0.0124131082422925
9374,-0.1118429228283874
9375,0.148901848864629
9376,-0.0496585971446384
9377,0.5187106335679903
9378,-0.0617894216510098
9379,0.1911810052420612
9380,0.0554733727810671
9381,-0.0678467896132817
9382,-0.0061682704169694
9383,0.5520794994479239
9384,-0.0429579625652173
9385,0.6038794680980902
9386,-0.2936498225865592
9387,-0.2084355076017676
9388,-0.4928536224741321
9389,-0.4450700536860024
9390,-1.2126432973295425
9391,0.5733290640017678
9392,-0.5833001988071584
9393,-0.0530433629492192
9394,0.337011828454384
9395,-0.4447099429178388
9396,-0.359712230215822
9397,-0.3073633569424081
9398,0.0
9399,-0.0601724944841902
9400,0.0391636358289876
9401,0.2675464907018565
9402,0.0865743207245574
9403,-0.1868161195623172
9404,-0.2139609521262324
9405,-0.0401337792642155
9406,0.3266884458963991
9407,0.0133324445036876
9408,0.1995875191271448
9409,-0.5485316743594844
9410,-0.2590141901145392
9411,-0.1099771720155828
9412,0.0402684563758404
9413,0.1741926839072698
9414,-0.1325314124433829
9415,0.0284138218151506
9416,0.0935842778413262
9417,-0.6383424026789445
9418,0.0522957849597292
9419,-0.3463476070528949
9420,0.3243017051992909
9421,0.8916537065837215
9422,0.1966059602648983
9423,-0.3739094308267547
9424,0.1037559659680372
9425,-0.2183633149630796
9426,-0.239733166562439
9427,0.1353179972936353
9428,0.0832033281331383
9429,-0.1406030307764465
9430,0.4613311217084731
9431,-0.0622406639004025
9432,-0.010374520178447
9433,0.2457892421929545
9434,0.0336230084833425
9435,0.2373825988234121
9436,0.1648634724368847
9437,0.0566397198908468
9438,0.2823988498664936
9439,-1.511842768352089
9440,0.7998666888851806
9441,0.2078656356531138
9442,-0.4592374553333443
9443,0.6311389551512775
9444,0.8226868620349098
9445,-0.2144860584062078
9446,0.0329869701467971
9447,-0.1155878467635407
9448,-0.3479701739850884
9449,0.4946413849958733
9450,0.0823723228995127
9451,0.1562628505633668
9452,0.0246669955599417
9453,0.3113119857573445
9454,0.1474873137993235
9455,0.0409064877689578
9456,0.3668079556569961
9457,-0.2041983174058645
9458,0.2972433731015065
9459,-0.1263861709067197
9460,0.3007885537761194
9461,0.0974579712498906
9462,-0.2942115586370451
9463,0.2528436789080269
9464,0.5774009647712265
9465,0.3931275480489373
9466,1.4492753623188277
9467,0.4142618094624355
9468,-1.0978041028604475
9469,-0.2752426481240007
9470,0.202399884342924
9471,-0.3918722786647257
9472,-0.2765245233590627
9473,0.751119456882869
9474,0.0865925819021536
9475,0.072108451110466
9476,-0.1155067860236764
9477,0.1441753171856896
9478,0.1633716453036077
9479,-0.2648289796507361
9480,-0.3475742215785795
9481,0.0434279096699495
9482,0.8468494330414862
9483,-0.2590300762699767
9484,0.1436988072999116
9485,-0.4280349932316757
9486,0.6759836594280729
9487,0.3285948996356939
9488,0.1924996435191657
9489,-0.1208000788255055
9490,-0.2073459715639748
9491,-0.4761904761904801
9492,-0.5686920083807175
9493,-0.8350100603621713
9494,-0.4547751389590731
9495,0.1513622603430792
9496,-0.1718386738097518
9497,-0.8049724882820525
9498,-0.4503582395086978
9499,0.3975940462840254
9500,0.0916683642289706
9501,0.4259634888438007
9502,0.2932551319648157
9503,-0.2229654403567435
9504,-0.4172603297374278
9505,-0.2039567611666355
9506,0.2340014243565001
9507,-0.2447730749617634
9508,0.1120619396903009
9509,-0.2246273228507238
9510,-0.1636326447126166
9511,0.0204498977505071
9512,0.3464438557163271
9513,0.0610997963340145
9514,-0.0582781456953714
9515,0.2589304586768173
9516,0.4838031131678521
9517,0.7711422276815962
9518,-0.650105042016803
9519,-0.2632964718272775
9520,0.2626050420168067
9521,-0.2527379949452497
9522,-0.2533783783783729
9523,0.1791548108335986
9524,0.0385561054541012
9525,-0.2816395520811291
9526,-0.3391986432054199
9527,0.1376098232242992
9528,-0.0712903338569797
9529,0.081816257408984
9530,0.0423190859077359
9531,0.3163889474794317
9532,1.1261730969760295
9533,-0.125287116308211
9534,0.2291666666666655
9535,0.1663893510815272
9536,0.2489626556016692
9537,-0.3852962615849261
9538,0.0312304809494078
9539,1.3566151779718
9540,-0.4858955324605202
9541,-0.0270014850816933
9542,-0.9103318992177288
9543,-0.056842888709246
9544,-0.3420872657639219
9545,-0.1644060830250781
9546,-0.5095015147342197
9547,-0.0964851826326773
9548,-0.0413678985107572
9549,0.0964320154291326
9550,-0.5332040717401912
9551,0.3674558066434589
9552,0.3214359397565489
9553,0.412976926712011
9554,-0.1594176454205927
9555,0.5317958515283908
9556,0.2042761813972567
9557,0.1767264817835718
9558,-0.3273322422258716
9559,0.4750916248133685
9560,0.392103839913456
9561,-0.2371755776919389
9562,0.1285868976718988
9563,-0.8325371912105903
9564,0.4139957264957295
9565,-0.6181134103735472
9566,-0.4589632829373696
9567,0.24239159709131
9568,-0.0943523385901164
9569,-0.067439978419203
9570,-0.542446433414708
9571,-0.4905968928863443
9572,-0.23220871465647
9573,-0.3976961053208887
9574,-0.3509254799421942
9575,-0.0344162995594791
9576,0.2882635552505062
9577,-0.0686813186813147
9578,0.4475756659961576
9579,0.419010008851361
9580,-0.286787299419608
9581,0.3199019874761767
9582,0.6088485996482247
9583,0.2496794655509849
9584,-0.4473666372941073
9585,0.3377693710734311
9586,-0.1420646732512569
9587,0.0638206962946186
9588,-0.5673103073157384
9589,0.8839623965202686
9590,0.2937884722999552
9591,-0.0419874037788679
9592,0.0978747203579323
9593,-0.0419639110365102
9594,0.0139860139860211
9595,0.1675509634180459
9596,0.4102064937773784
9597,-0.0904662491301488
9598,0.1389854065323259
9599,0.1665047870126132
9600,0.1662280094195935
9601,0.3175918254625849
9602,0.0
9603,0.0345089378148822
9604,0.1584895259096045
9605,0.1651073197578488
9606,-0.2206287920573783
9607,-0.2211166390270821
9608,0.0689132287159543
9609,0.4401209954626848
9610,-0.1032275824100238
9611,-0.2691139939276945
9612,-0.5760288708446
9613,-0.0208246563931703
9614,-0.1727414061150482
9615,-0.4685872960777562
9616,0.3889705246780213
9617,-0.2686774137632192
9618,0.0692880651307797
9619,0.3108271455707127
9620,0.2325781721078561
9621,0.4373927958833541
9622,0.4014692064576739
9623,-0.1454234388366018
9624,-0.3605769230769245
9625,0.1542945311160574
9626,-0.0085726532361688
9627,0.058602585367857
9628,0.5805792163543467
9629,0.5000423764725733
9630,0.025419420437215
9631,-0.0508646998982725
9632,0.6946993396483816
9633,0.1049533260449023
9634,0.0420309347679868
9635,-0.1346801346801318
9636,0.1261034047919341
9637,-0.3797468354430404
9638,0.1684919966301624
9639,-0.5628517823639783
9640,-0.4202898550724728
9641,0.4329004329004288
9642,0.0
9643,-0.2169197396963
9644,0.4892790329543664
9645,0.0961802495510926
9646,0.3910926535872826
9647,-0.2872325147206705
9648,0.0860955660783502
9649,-0.2012940330697348
9650,0.0
9651,-0.4622273580817466
9652,-0.130170668209435
9653,0.0144613159797615
9654,0.2164502164502041
9655,0.2087983296133573
9656,0.2513645504165633
9657,-0.0287356321839227
9658,0.1649573262569161
9659,-0.5625676163000369
9660,0.1080691642651337
9661,-0.2310803004044061
9662,-0.0433463372345053
9663,0.5460554677396317
9664,-0.5372842722240285
9665,-0.5731128213525486
9666,0.8927281844722752
9667,0.0809145451597226
9668,0.0324201653428368
9669,0.1214279932000369
9670,0.2180936995153441
9671,0.0484417891167465
9672,0.1692592891109807
9673,-0.0564516129032203
9674,-0.0645577792123937
9675,-0.1616553507921135
9676,-0.324359390204351
9677,-0.3090938669269525
9678,-0.169964654521992
9679,-0.8143584688680785
9680,-0.7614633338851198
9681,0.1982488022468272
9682,-0.1157790274561698
9683,-0.0271327320013985
9684,-0.1716937354988401
9685,0.3797259369324696
9686,-0.140530710093413
9687,-0.3400796284007935
9688,0.3142053911030225
9689,0.497189796800685
9690,-0.1190347365003781
9691,-0.0758068009529923
9692,-0.14098253985469
9693,-0.1520582165743462
9694,-0.9096887330118352
9695,0.3386127799016955
9696,-0.1860363318012713
9697,-0.1754001315500949
9698,0.2515035538545697
9699,0.1419523913518185
9700,-0.0109206071857651
9701,-0.3946935643021593
9702,-0.6844022519041729
9703,-0.3656104586749371
9704,-0.266607420573216
9705,-0.9419152276295012
9706,-0.1572327044025163
9707,0.4917299955297247
9708,-0.2296275553066348
9709,0.1789008777324275
9710,-0.0727313416135142
9711,-0.0447777902160598
9712,0.4013825398595154
9713,0.2002893067764624
9714,0.3238940546632863
9715,0.6578026592022377
9716,0.1816149762503429
9717,0.3619153674833033
9718,-0.4053109713487159
9719,0.1883239171374836
9720,-0.4413619167717496
9721,-0.3515185601799774
9722,0.3782042302843479
9723,-0.4344327332684382
9724,-0.4539287733182452
9725,0.2677942212825901
9726,-0.0705218617771469
9727,0.4632879404745167
9728,-0.0561876668071446
9729,0.5726256983240177
9730,0.1255405216906171
9731,0.0557646730796127
9732,0.1809073197884712
9733,-0.1533101045296159
9734,-0.3496503496503496
9735,-0.3227164304756615
9736,0.0420757363253872
9737,-0.4529540635544571
9738,0.255059021922428
9739,0.0325150382051634
9740,-0.7150424162440784
9741,0.369820554649256
9742,0.5193119117169755
9743,0.4443008320542946
9744,-0.4625872423307964
9745,0.6866980462957023
9746,0.3117467459424643
9747,0.0319679228400363
9748,0.5910252315554149
9749,0.860622257122781
9750,0.0732480196931099
9751,0.0159759569756427
9752,-0.1981139551470006
9753,-0.5177632627051071
9754,-0.7059201026792954
9755,0.0801538954793271
9756,0.144069153193527
9757,0.2554686252594662
9758,0.1514547628537247
9759,-0.1676780581283998
9760,0.0957243139757534
9761,-0.1461929907251274
9762,-0.0775503677646373
9763,-0.1280819724623732
9764,1.3680121601080937
9765,-0.4751399966061447
9766,-0.786728236702584
9767,0.1195763580457811
9768,0.5858877473040653
9769,-0.5979328606816459
9770,0.4337472359244813
9771,0.3728181664124705
9772,-0.3400782179901304
9773,-0.1703287344575054
9774,-0.1706193482340921
9775,-0.0853825136611973
9776,0.187489347196181
9777,0.0085215168299879
9778,0.2091907888023481
9779,-0.5781731098186811
9780,-0.0342231348391566
9781,0.1708233686368319
9782,0.3659263041443339
9783,-0.1961118690313813
9784,-0.2050580997949375
9785,-1.1494252873563326
9786,0.7292381606039882
9787,0.6139154160982255
9788,0.1362397820163458
9789,-1.1087645195353717
9790,-0.5498921769635603
9791,-0.2683913552645572
9792,0.360666171634655
9793,0.2961396086726612
9794,0.5828337940555767
9795,0.4612486263017497
9796,-0.151991614255761
9797,-0.3260069407929354
9798,0.0798604543639465
9799,-0.0013660527485512
9800,-0.1312079124579019
9801,-0.1264222503160604
9802,-0.1371452684882323
9803,-0.1584953508030491
9804,0.1407567946280228
9805,-0.0510952757983646
9806,-0.1109701965757659
9807,-0.2330508474576259
9808,0.063518949820017
9809,-0.159049941681679
9810,-0.4580315296122783
9811,0.0212992545261024
9812,0.2019343182059705
9813,-0.3840819374799951
9814,-1.2882176498447653
9815,-0.2056528158616403
9816,0.8988294314381412
9817,0.312565117732858
9818,-0.2925809822361558
9819,0.1773234588505285
9820,-0.3559091384905301
9821,-0.0523669878508558
9822,0.1985993519389544
9823,0.27103096007506
9824,0.5699632773251152
9825,0.0519009634310582
9826,-0.2388369678089345
9827,-0.129971406290616
9828,-0.5120969848983591
9829,0.2449958298582145
9830,0.197690146706896
9831,-0.1245957929126303
9832,0.1763727121464253
9833,-0.1041016031646828
9834,0.0728180588785948
9835,-0.2921231090245186
9836,-0.2667503530519331
9837,0.1305892185541161
9838,-0.0627221409157456
9839,0.9319290362485776
9840,1.1396695622551527
9841,0.0255427841634747
9842,0.0765696784073535
9843,-0.2131469008440617
9844,-0.3078765073120665
9845,0.0939849624060145
9846,0.0
9847,-0.0769559640872196
9848,-0.2142245072836332
9849,0.2393571550692435
9850,0.5187515945233433
9851,-0.1700309394976112
9852,0.0081771720613339
9853,-0.427715996578272
9854,-0.1199040767386096
9855,-0.3611833611541436
9856,-0.111694346441789
9857,-0.0602720854141494
9858,0.0430329632498469
9859,-0.0172161487475217
9860,-0.1638213485083615
9861,0.0947540701180113
9862,0.0602617079889748
9863,0.6839945280437733
9864,1.1530220100151372
9865,-1.7658212846646233
9866,-1.2117097558108545
9867,-0.3729833855044493
9868,-0.8682980144513976
9869,0.019912240442737
9870,-0.2695398100803539
9871,0.1094491061656371
9872,-0.2988351527718541
9873,-0.2016621852847791
9874,0.474394842476585
9875,-0.0608568646543295
9876,0.1931510343906097
9877,0.2737900539099874
9878,-0.5297771282426041
9879,-0.3431537886231312
9880,-0.3786777559018918
9881,-0.8792228684568693
9882,-0.5724953329184916
9883,-0.6297027322185292
9884,-0.9956994687579036
9885,-0.0126502213788806
9886,-0.0253068455017031
9887,-0.2028654748319977
9888,0.3789314134141684
9889,0.5147426981919442
9890,0.3603104212860185
9891,-0.2639988884257297
9892,0.8062848873268663
9893,0.3912685337726477
9894,0.068596515297019
9895,0.1940253342041882
9896,0.338837336244542
9897,-0.3148528405201971
9898,-0.1233552631578994
9899,-0.1097694840834224
9900,-0.1236433576040516
9901,0.0824981709016067
9902,-0.0688186813186819
9903,-0.3861003861003876
9904,-0.043731195241164
9905,0.2019687478488467
9906,-0.2691882937603636
9907,0.0413964399061696
9908,0.1515569027280234
9909,-0.0574868724521964
9910,0.194964226747386
9911,0.0962199312714682
9912,-0.1652209830648555
9913,0.15122353588122
9914,0.9013520280420618
9915,-0.5032712632108599
9916,-0.4550050556117282
9917,-0.2280212819863273
9918,0.4162987258735944
9919,-0.2656210473058357
9920,-0.0253036437246913
9921,-0.495867768595042
9922,-0.7816504356740126
9923,-0.724587176329988
9924,-0.2310478654592535
9925,0.4891864057672626
9926,0.2055498458376112
